Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Ifako Gbagada Gbagada Lagos,"2,000,000","  Updated 17 Feb 2023, Added 17 Feb 2023 ", FOR RENT: New built Modern 6 units 3 bedrooms up n ground flats all rooms all tiled POP wa.. Read more ,Newly Built,3 beds3 baths4 Toilets
Soluyi Gbagada Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: 2 bedroom Flat / Apartment for rent Soluyi Gbagada Lagos.. Read more ,FurnishedServicedNewly Built,2 beds baths Toilets
"Alexander Road, Ikoyi Lagos","350,000,000","  Updated 20 Feb 2023, Added 09 Dec 2022 "," FOR SALE: FOR SALE: LOCATION: OFF ALEXANDER ROAD, OLD IKOYI, IKOYI, LAGOS. Newly bu.. Read more",ServicedNewly BuiltFurnished,4 beds4 baths5 Toilets
Pedro Gbagada Lagos,"1,000,000/year",  Added 17 Feb 2023 , FOR RENT: 1 bedroom Flat / Apartment for rent Pedro Gbagada Lagos.. Read more ,FurnishedNewly Built,1 beds2 baths2 Toilets
Soluyi Gbagada Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: 2 bedroom Flat / Apartment for rent Soluyi Gbagada Lagos.. Read more ,FurnishedNewly Built,2 beds2 baths3 Toilets
Soluyi Gbagada Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: 3 bedroom Flat / Apartment for rent Soluyi Gbagada Lagos.. Read more ,FurnishedNewly Built,3 beds3 baths4 Toilets
Pedro Gbagada Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: 2 bedroom Flat / Apartment for rent Pedro Gbagada Lagos.. Read more ,FurnishedNewly Built,2 beds2 baths3 Toilets
Pedro Gbagada Lagos,"2,000,000",  Added 17 Feb 2023 , FOR RENT: 2 bedroom Flat / Apartment for rent Pedro Gbagada Lagos.. Read more ,FurnishedNewly Built,2 beds2 baths3 Toilets
"In A Lovely Environment @ Omole Phase 2estate, Lagos Omole Phase 2 Ojodu Lagos","1,500,000","  Updated 17 Feb 2023, Added 17 Feb 2023 ", FOR RENT: Mini flat @ Omole phase 2 very good location #1.5milion.. Read more ,,1 beds1 baths1 Toilets
Arowojobe Estate Maryland Lagos,"2,500,000/year",  Added 17 Feb 2023 , FOR RENT: Nicely built three-bedroom flat in arowojobe estate mende Maryland going for 2.5.. Read more ,,3 beds3 baths4 Toilets
Street Oko Oba Agege Lagos,"900,000",  Added 17 Feb 2023 ," FOR RENT: Very beautiful 3bedroon flat all ensuite, guest toilets, finished with POP, kitc.. Read more ",Serviced,3 beds3 baths3 Toilets
Igbo Efon Lekki Lagos,"2,500,000",  Added 17 Feb 2023 ," FOR RENT: Spacious 3-Bedroom Bungalow With Guest Toilet Location: Igbo-Efon, Lekki-Lago.. Read more ",,3 beds3 baths4 Toilets
Estate Olowora Ojodu Lagos,"1,800,000",  Added 17 Feb 2023 , FOR RENT: Brand New 2Bedroom Flat in Olowora. N1.8m(Upstairs) N1.7m(Downstairs).. Read more ,Newly Built,2 beds2 baths2 Toilets
Street Berger Ojodu Lagos,"1,300,000",  Added 17 Feb 2023 , FOR RENT: To let Executive 2bedroom flat all room ensuit with pop wardrobe kitchen cab.. Read more ,Serviced,2 beds2 baths2 Toilets
Arowojobe Maryland Lagos,"1,100,000/year",  Added 17 Feb 2023 , FOR RENT: Mini flat at arowojobe estate Mende Maryland 1.1m Bch.. Read more ,Newly Built,1 beds1 baths2 Toilets
"Off Lekki Epe Expressway, General Paint Busstop. Off Lekki Epe Expressway Ajah Lagos","1,940,000/year","  Updated 17 Feb 2023, Added 29 Dec 2022 "," FOR RENT: ITS A FULLY SERVICED TWO BEDROOM APARTMENT IN GENERAL PAINT BUSSTOP, OFF LEKKI-E.. Read more ",FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Medina Gbagada Lagos,"4,000,000/year",  Added 17 Feb 2023 , FOR RENT: Newly built 3 bedrooms terraced duplex all rooms ensuite with guest toilet all t.. Read more ,Newly Built,3 beds3 baths4 Toilets
Osapa London Lekki Lagos,"3,500,000",  Added 17 Feb 2023 ," FOR RENT: Neat 3-Bedroom flat For rent (Ground Floor) Location: Osapa, Lekki-Lagos R.. Read more ",,3 beds baths Toilets
Ado Ajah Lagos,"1,380,000",  Added 17 Feb 2023 ," FOR RENT: Standard two bedroom flats with fenced compound, CCTV camera, WiFi,standby gen.. Read more ",,2 beds baths Toilets
"Parkview, Ikoyi Parkview Estate Ikoyi Lagos","9,000,000",  Added 17 Feb 2023 , FOR RENT: 4 Bedroom Terrace Duplex with A Bq In Parkview Estate. Swimming pool Gym 24.. Read more ,, beds baths Toilets
Orchid Road Ikota Lekki Lagos,"3,500,000",  Added 17 Feb 2023 ," FOR RENT: 4 Bedroom Terrace Duplex For Rent Price: ?3,500,000 Caution: ?350,000 Legal: .. Read more ",Serviced,4 beds4 baths5 Toilets
Off Aina Street Ojodu Berger Ojodu Lagos,"1,300,000/year",  Added 17 Feb 2023 , FOR RENT: TO LET EXECUTIVE STANDARD 2 BEDROOM FLAT ALL ROOM ENSUITES ALL ROUND P.O.P WITH .. Read more ,,2 beds2 baths2 Toilets
"Parkview, Ikoyi Parkview Estate Ikoyi Lagos","10,000,000",  Added 17 Feb 2023 , FOR RENT: 4 Bedroom Semi-Detached with 1 Bedroom Servants Quarters At Parkview Estate Ik.. Read more ,, beds baths Toilets
Association Avenue Shangisha Kosofe Ikosi Lagos,"1,800,000/year",  Added 17 Feb 2023 , FOR RENT: 3 bedroom House for rent Association Avenue Shangisha Kosofe/Ikosi Lagos.. Read more ,,3 beds3 baths4 Toilets
Oshodi Apapa Osolo Way Isolo Lagos,"3,000,000",  Added 17 Feb 2023 ," FOR RENT: An open plan office space at Oshodi Isolo expressway Rent 3,000,000... Read more ",, beds baths2 Toilets
Nelson Cole Ifako Ogba Ogba Lagos,"1,700,000/year",  Added 17 Feb 2023 ," FOR RENT: A 3 bedroom on the first floor and ground at Nelson Cole Avenue, Ogba Rent 1,7.. Read more ",Furnished,3 beds2 baths3 Toilets
Ramlat Timson Aguda Surulere Lagos,"1,700,000/year",  Added 17 Feb 2023 ," FOR RENT: A 3 bedroom flat on the ground floor at Ramlat Timson, Aguda, Lagos. Rent 1,700.. Read more ",Furnished,3 beds2 baths2 Toilets
Opebi Road Opebi Ikeja Lagos,"1,750,000/year",  Added 17 Feb 2023 ," FOR RENT: A 35 square meter office space on the third floor at Pentagon Plaza Rent 30,000.. Read more ",Serviced, beds baths Toilets
Opebi Road Opebi Ikeja Lagos,"3,000,000/year",  Added 17 Feb 2023 ," FOR RENT: A 60 square meters office space on the third floor at Pentagon Plaza. Rent 30,0.. Read more ",Serviced, beds baths1 Toilets
Parkview Lkoyi Parkview Estate Ikoyi Lagos,"5,000,000",  Added 17 Feb 2023 , FOR RENT: 3 Bedroom Flat with A Bq In Parkview Estate Ikoyi Swimming Pool Gym Child.. Read more ,, beds baths Toilets
"Parkview, Ikoyi Parkview Estate Ikoyi Lagos","6,000,000",  Added 17 Feb 2023 , FOR RENT: 3 Bedroom Flat with A Bq In Parkview Estate Ikoyi Rent: N6M S/c: N2M Power.. Read more ,, beds baths Toilets
World Oil Road Ilasan Lekki Lagos,"950,000/year",  Added 17 Feb 2023 , FOR RENT: Very nice place to stay.. Read more ,,1 beds1 baths1 Toilets
Olowora Ojodu Lagos,"1,700,000/year",  Added 17 Feb 2023 , FOR RENT: 2 bedroom House for rent Olowora Ojodu Lagos.. Read more ,Newly Built,2 beds2 baths3 Toilets
Olowora Ojodu Lagos,"1,800,000/year",  Added 17 Feb 2023 , FOR RENT: Brand New 2Bedroom Flat in Olowora. N1.8m(Upstairs) N1.7m(Downstairs).. Read more ,,2 beds2 baths3 Toilets
Off Bashiru Shittu Magodo Gra Phase 2 Kosofe Ikosi Lagos,"3,500,000",  Added 17 Feb 2023 , FOR RENT: *MAGODO PHASE2 PROPERTY TO LET* *Description* : Well maintained 3bedroom fl.. Read more ,,3 beds3 baths4 Toilets
Sangotedo Ajah Lagos,"800,000",  Added 17 Feb 2023 , FOR RENT: Rent 800k Agency 80k Agreement 80k Total 960k.. Read more ,,1 beds1 baths1 Toilets
Off Emmanuel Keshi Magodo Gra Phase 2 Kosofe Ikosi Lagos,"3,000,000/year",  Added 17 Feb 2023 , FOR RENT: 3 bedroom House for rent Off Emmanuel Keshi Magodo GRA Phase 2 Kosofe/Ikosi Lago.. Read more ,Newly Built,3 beds3 baths4 Toilets
Ajah Sangotedo Sangotedo Ajah Lagos,"900,000/year",  Added 17 Feb 2023 , FOR RENT: A nice 2 bedrooms flat apartment + prepaid meter (upstairs) with a massive car p.. Read more ,Serviced,2 beds2 baths3 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"3,500,000/year",  Added 17 Feb 2023 , FOR RENT: *MAGODO PHASE2 PROPERTY TO LET* ======================= *Description* : Well .. Read more ,,3 beds3 baths4 Toilets
Alake Onilere Street Gbagada Phase 2 Phase 2 Gbagada Lagos,"6,000,000/year","  Updated 17 Feb 2023, Added 16 Feb 2023 ", FOR RENT: Relatively New and Tastefully Finished 4 bedroom Terrace duplex with all rooms e.. Read more ,Newly Built,4 beds4 baths5 Toilets
Lekki Right Side Lekki Phase 1 Lekki Lagos,"4,500,000",  Added 17 Feb 2023 , FOR RENT: To let newly built self serviced 3 bedroom apartment in an enclosed estate in le.. Read more ,,3 beds baths4 Toilets
Zainab Street Medina Estate Gbagada Medina Gbagada Lagos,"2,300,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: Relatively new and lovely 2bedrooms Flat with all rooms ensuite and guest toilet.. Read more ,Newly Built,2 beds2 baths3 Toilets
Osapa London Lekki Lagos,"3,000,000",  Added 17 Feb 2023 ," FOR RENT: Neat 3-Bedroom Duplex For Rent Location: Osapa, Lekki-Lagos Rent: N 3,000,.. Read more ",,3 beds baths3 Toilets
Off Gbangbala Road. Ikate Lekki Lagos,"70,000,000","  Updated 19 Feb 2023, Added 12 Dec 2022 "," FOR SALE: THE CELLO Luxury 2 Bedroom Apartments with a Room BQ, Rooftop Lounge and Gymnas.. Read more",Serviced,2 beds2 baths3 Toilets
Old Ikoyi Ikoyi Lagos,"25,000,000/year",  Added 17 Feb 2023 , FOR RENT: Spacious 3 Bedroom Town House with a Room Bq for let in Old ikoyi Lagos. Feat.. Read more ,Serviced,3 beds3 baths4 Toilets
Ojodu Abiodun Berger Ojodu Lagos,"750,000/year",  Added 17 Feb 2023 ," FOR RENT: A super Spacious mini flat with 2 toilet and POP, good toiletries and kitchen in.. Read more ",Newly Built,1 beds1 baths2 Toilets
Lekki Phase 1 Lekki Phase 1 Lekki Lagos,"8,500,000",  Added 17 Feb 2023 , FOR RENT: 5 bedroom wing of duplex with BQ for quiet office use only. N8.5mill per annum... Read more ,,5 beds6 baths6 Toilets
Off Mobil Road Ilaje Ilaje Ajah Lagos,"1,400,000/year",  Added 17 Feb 2023 , FOR RENT: A very spacious 2 Bedroom apartment for rent in Ajah Lagos. The lucky tenant w.. Read more ,Newly Built,2 beds1 baths2 Toilets
Medina Estate Gbagada Oworonshoki Gbagada Lagos,"2,200,000/year","  Updated 17 Feb 2023, Added 17 Feb 2023 ", FOR RENT: *Fresh Letting* Relatively new 2 bedrooms ground flat both rooms ensuite an.. Read more ,,2 beds2 baths3 Toilets
Off Mobil Road Ilaje Ajah Lagos,"1,200,000",  Added 17 Feb 2023 ," FOR RENT: Very spacious One bedroom apartment for rent in Ajah Lagos. Good access road,.. Read more ",Newly Built,1 beds1 baths2 Toilets
Iyana Oworo Oworonshoki Gbagada Lagos,"1,300,000/year","  Updated 17 Feb 2023, Added 17 Feb 2023 "," FOR RENT: *To let* Relatively new 3bedroom flat, pop, two rooms en-suite, kitchen cabinet.. Read more ",,3 beds3 baths3 Toilets
"Valor Terraces, Lekki Expressway, Off Platinum Way. Jakande Lekki Lagos","3,500,000/year",  Added 17 Feb 2023 , FOR RENT: Luxury 4 Bedroom Terraced Duplex in an Estate Features: +Terraced Duplex +4.. Read more ,Serviced,4 beds4 baths5 Toilets
Olowora Ojodu Lagos,"1,000,000/year","  Updated 17 Feb 2023, Added 17 Feb 2023 ", FOR RENT: Mini flat for 1m in omole phase 2 extension olowora Rent 1m other charges follo.. Read more ,,1 beds2 baths2 Toilets
Salemn Lekki Lagos Lekki Lagos,"2,800,000/year",  Added 17 Feb 2023 , FOR RENT: FOR RENT !!!! BRAND NEW 2 BEDROOM APARTMENT FOR RENT. Location: salemn lek.. Read more ,,2 beds3 baths3 Toilets
Zainab Crescent Medina Gbagada Lagos,"2,200,000/year",  Added 17 Feb 2023 , FOR RENT: 2 bedroom House for rent Zainab Crescent Medina Gbagada Lagos.. Read more ,Newly Built,2 beds2 baths3 Toilets
"Eniola Davids, New Oko Oba Fagba Agege Lagos","900,000/year",  Added 17 Feb 2023 ," FOR RENT: A very beautiful 3 bedroons flat all ensuite, guest toilets, finished with POP, .. Read more ",,3 beds3 baths4 Toilets
Ado Ajah Lagos,"650,000/year",  Added 17 Feb 2023 , FOR RENT: Rent 650k Agreement 65k Agency 65k Caution 65k S.Charge 75k Total 920k.. Read more ,Furnished,1 beds1 baths2 Toilets
Bakare Estate Agungi Lekki Lagos,"15,000,000/year",  Added 17 Feb 2023 , FOR RENT: 5 Bedroom terrace * Fully Automated * Fully Furnished * Visitor’s convenien.. Read more ,FurnishedServiced,5 beds5 baths6 Toilets
"Off Ogunlana Drive, Surulere Ogunlana Surulere Lagos","1,300,000/year",  Added 17 Feb 2023 ," FOR RENT: Very decent, clean, spacious and newly renovated miniflat with master bedroom an.. Read more ",,1 beds1 baths2 Toilets
On Bode Thomas Surulere Bode Thomas Surulere Lagos,"1,200,000/year",  Added 17 Feb 2023 ," FOR RENT: Newly and Spacious Miniflat on main bode thomas with chandelier lighting,Pop cei.. Read more ",,1 beds1 baths1 Toilets
Parkview Estate Ikoyi Lagos,"20,000,000",  Added 17 Feb 2023 , FOR RENT: 4 bedroom House for rent Parkview Estate Ikoyi Lagos.. Read more ,,4 beds4 baths5 Toilets
Thomas Annimasaun Street Off Brown Rd Aguda Surulere Lagos,"1,500,000/year",  Added 17 Feb 2023 ," FOR RENT: TOLET. A STANDARD AND DECENT 3BEDROOM FLAT UPSTAIRS WITH 3TOILET 3BATH, FITT.. Read more ",Serviced,3 beds3 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"4,500,000/year",  Added 17 Feb 2023 , FOR RENT: Fully Serviced 3 Bedroom Apartment for Rent In Lekki Phase 1 Features!!! *24.. Read more ,Serviced,3 beds3 baths4 Toilets
Victoria Island Lagos,"20,000,000/year","  Updated 17 Feb 2023, Added 25 Jan 2023 ", FOR RENT: TO LET - Victoria Island Fully detached building with adequate parking lot fo.. Read more ,,4 beds0 baths4 Toilets
Ajao Estate Isolo Lagos,"120,000,000","  Updated 19 Feb 2023, Added 12 Sep 2022 "," FOR SALE: NEWLY BUILT 4 BEDROOM TERRACE DUPLEX, 2-ROOMS BQ, ALL ROOMS ENSUIT, POP CEILING,.. Read more",,4 beds0 baths0 Toilets
"Off Brown Road,aguda Aguda Surulere Lagos","1,500,000/year",  Added 17 Feb 2023 ," FOR RENT: TOLET. A STANDARD AND DECENT 3BEDROOM FLAT UPSTAIRS WITH 3TOILET 3BATH, FITTED.. Read more ",,3 beds3 baths3 Toilets
Abule Ijesha Abule Ijesha Yaba Lagos,"800,000/year",  Added 17 Feb 2023 , FOR RENT: Fastest fingers only: A relatively new modern and spacious Mini-flat upstairs.. Read more ,,1 beds2 baths2 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"5,500,000",  Added 17 Feb 2023 , FOR RENT: To let: 5bedroom Duplex at Western Area Magodo Phase1 .. Read more ,,5 beds baths Toilets
Estate Omole Phase 2 Ojodu Lagos,"1,000,000",  Added 17 Feb 2023 , FOR RENT: JUST OUT Mini flat for 1m in omole phase 2 extension olowora Rent 1m.. Read more ,Serviced,1 beds1 baths1 Toilets
Street Alapere Kosofe Ikosi Lagos,"750,000",  Added 17 Feb 2023 , FOR RENT: A mimflat ( room & parlor self) At Alapere Off AGBOYI road rent N750k Agr.. Read more ,Serviced, beds baths Toilets
"C Close, Banana Island Banana Island Ikoyi Lagos","25,000,000/year","  Updated 17 Feb 2023, Added 17 Feb 2023 "," FOR RENT: Modern design, spacious rooms, Fully Fitted kitchen, Walk in closet, Ample Parki.. Read more ",Serviced,4 beds4 baths4 Toilets
Sabo Yaba Lagos,"700,000/year","  Updated 17 Feb 2023, Added 14 Feb 2023 ", FOR RENT: Apartment for rent Sabo Yaba Lagos.. Read more ,FurnishedNewly Built, beds baths Toilets
Yaba Lagos,"1,000,000/year","  Updated 17 Feb 2023, Added 14 Feb 2023 ", FOR RENT: Just out Executive Standard lovely and decent spacious mini-flat with two windo.. Read more ,FurnishedNewly Built,1 beds1 baths2 Toilets
Ogudu Gra Ogudu Lagos,"900,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent Ogudu GRA Ogudu Lagos.. Read more ,FurnishedNewly Built,1 beds1 baths2 Toilets
Alagomeji Yaba Lagos,"1,200,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent Alagomeji Yaba Lagos.. Read more ,,1 beds1 baths2 Toilets
Gbagada Lagos,"1,000,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent Gbagada Lagos.. Read more ,FurnishedNewly Built,1 beds1 baths2 Toilets
Akoka Yaba Lagos,"750,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: A nice 3 bedroom flat with car park at Akoka rent 750k a year .. Read more ,,3 beds0 baths0 Toilets
Marina Lagos Island Lagos,"60,000/month","  Updated 17 Feb 2023, Added 03 Nov 2022 ", FOR RENT: 4 New Passenger lifts Car lifts Ample parking Unrivalled views across the Mar.. Read more ,Serviced, beds baths3 Toilets
Marina Lagos Island Lagos,"2,700,000/year","  Updated 17 Feb 2023, Added 03 Nov 2022 ", FOR RENT: 4 New Passenger lifts Car lifts Ample parking Unrivalled views across the Mar.. Read more ,Serviced, beds baths1 Toilets
Marina Lagos Island Lagos,"1,700,000/year","  Updated 17 Feb 2023, Added 03 Nov 2022 ", FOR RENT: 4 New Passenger lifts Car lifts Ample parking Unrivalled views across the Mar.. Read more ,Serviced, beds baths2 Toilets
"Off Ishaga Rd, Surulere Lagos","350,000/year",  Added 17 Feb 2023 ," FOR RENT: *ToLet* Very decent Room Self Contained Apartment (2 Units) At off Ishaga Road,.. Read more ",, beds baths Toilets
Street Berger Ojodu Lagos,"750,000",  Added 17 Feb 2023 , FOR RENT: To let Sharp spacious mini flat with 2toilet and pop ojodu abiodun berger axis.. Read more ,Serviced,1 beds2 baths2 Toilets
Ifako Ogba Ogba Lagos,"900,000",  Added 17 Feb 2023 , FOR RENT: Wonderful and Neat 3 Bedroom Flat Apartment With All Round Tiles In A Secured En.. Read more ,,3 beds baths Toilets
Chevron Lekki Lagos,"3,000,000/year",  Added 17 Feb 2023 , FOR RENT: 4 bedroom duplex terrace Location orchid Rent 3m Lagal agency caution 10 pe.. Read more ,,4 beds4 baths5 Toilets
Oniru Victoria Island Lagos,"1,500,000/year",  Added 17 Feb 2023 ," FOR RENT: A studio apartment at Victoria island, Lagos. Rent: # 1.5 Million Naira per ann.. Read more ",, beds1 baths1 Toilets
"Ayetobi, Via Ait Rd, Alagbado Abule Egba Lagos","200,000/year",  Added 17 Feb 2023 , FOR RENT: 200k per year 50/50/30 A room self at ayetobi Onwu/smil.. Read more ,, beds baths Toilets
Magodo Gra Phase 1 Ojodu Lagos,"5,500,000/year",  Added 17 Feb 2023 , FOR RENT: To let 5bedroom duplex at Western area magodo phase 1 5.5m.. Read more ,Furnished,5 beds6 baths6 Toilets
"By Dipo Olubi, Aguda Surulere Lagos","1,200,000/year",  Added 17 Feb 2023 ," FOR RENT: *TO LET* RENOVATED 2 BEDROOM FLAT (3T/2B), private stairs, Bore-hole, *Loca.. Read more ",,2 beds2 baths3 Toilets
River Valley Estate Ojodu Lagos,"1,000,000/year","  Updated 17 Feb 2023, Added 16 Feb 2023 ", FOR RENT: To let mini flat at River valley estate for 1m .. Read more ,Furnished,1 beds2 baths2 Toilets
Chevron Lekki Lagos,"1,500,000/year",  Added 17 Feb 2023 , FOR RENT: Standard mini flat not share apartment mini flat Location orchid before round a.. Read more ,,1 beds1 baths1 Toilets
Olowora Ojodu Lagos,"1,000,000/year","  Updated 17 Feb 2023, Added 17 Feb 2023 ", FOR RENT: JUST OUT Mini flat for 1m in omole phase 2 extension olowora Rent 1m.. Read more ,,1 beds1 baths1 Toilets
"1 Rabiatu Thompson Cres, Off Akerele St, Surulere, Lagos Surulere Lagos","2,000,000/year",  Added 17 Feb 2023 ," FOR RENT: 2 bedroom Flat / Apartment for rent 1 Rabiatu Thompson Cres, Off Akerele St, Sur.. Read more ",,2 beds1 baths1 Toilets
Chevron Lekki Lagos,"3,500,000/year",  Added 17 Feb 2023 , FOR RENT: 4 bedroom duplex terrace Location orchid Rent 3.5m negotiable Caution laga.. Read more ,,4 beds4 baths5 Toilets
Opebi Ikeja Lagos,"3,000,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: Ikeja Letting ???? A clean Apartment ????? ??3 Bedroom with ?? spacio.. Read more ,, beds baths Toilets
Agidingbi Ikeja Lagos,"2,500,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: JUST OUT OFF AGIDINGBI ROAD *TO LET A BLOCK OF 4 FLATS OF 3 BEDROOMS .. Read more ,,0 beds0 baths0 Toilets
Iju Lagos,"750,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: To let 2bedroom flat all room [email protected] ishaga eliot Lagos price #750k per ann.. Read more ,,0 beds0 baths0 Toilets
Ogba Lagos,"1,300,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: To let Newly built:2bedroom flat all room [email protected] ijaye price#1.3million p.. Read more ,,0 beds0 baths0 Toilets
Omole Phase 2 Ojodu Lagos,"2,300,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 "," FOR RENT: Direct property A Well Renovated 3 bedroom Flat, all rooms en-suite Plus V.. Read more ",,0 beds0 baths0 Toilets
Omole Phase 1 Ojodu Lagos,"2,200,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 "," FOR RENT: Well maintain 3 bedroom flat all room ensuit pop, tiles,2people in [email protected] Read more ",,0 beds0 baths0 Toilets
Magodo Kosofe Ikosi Lagos,"1,600,000/year","  Updated 17 Feb 2023, Added 13 Feb 2023 ", FOR RENT: Just Out Letting 3bedroom Flat upstairs In a Block of 4Flat @ MAGODO.. Read more ,,0 beds0 baths0 Toilets
