Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Ologolo Lekki Lagos,"2,200,000/year","  Updated 14 Feb 2023, Added 25 Dec 2022 ", FOR RENT: Lovely and Spacious 2 Bedroom Flat Apartment With Modern Facilities Equipped In .. Read more ,,2 beds2 baths3 Toilets
Abule Oja Yaba Lagos,"400,000/year","  Updated 14 Feb 2023, Added 04 Jun 2022 ", FOR RENT: Very Nice and Spacious Room Self Contain at Abule Oja Yaba For #400K.. Read more ,,0 beds0 baths0 Toilets
Allen Avenue Ikeja Lagos,"500,000/year","  Updated 14 Feb 2023, Added 12 Dec 2022 ", FOR RENT: Shared apartment .. Read more ,,0 beds0 baths0 Toilets
Off Ajayi Street Onike Yaba Lagos,"550,000/year","  Updated 14 Feb 2023, Added 11 Dec 2022 ", FOR RENT: Just out for let now Fastest finger Room self contain for 550k and 600k per .. Read more ,,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 07 Feb 2023 ", FOR RENT: To let: perfectly finished 2 bedrooms flat just 2 people in the compound. Locati.. Read more ,,2 beds2 baths3 Toilets
Sangotedo Ajah Lagos,"800,000/year","  Updated 14 Feb 2023, Added 31 Jan 2023 "," FOR RENT: Very Spacious, Clean and Comfortable MINI FLAT UPSTAIRS available TO LET. Loc.. Read more ",,1 beds1 baths2 Toilets
Lekki Phase 1 Lekki Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 11 Jan 2023 ", FOR RENT: Tastefully and Standard Room Self Contain Apartment With Modern Facilities Equip.. Read more ,, beds baths Toilets
Oke Ira Ogba Lagos,"200,000/year","  Updated 14 Feb 2023, Added 02 Jun 2022 ", FOR RENT: Decent and well maintained room self contain at Okeira Ogba for #200k Kindly .. Read more ,,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"1,000,000","  Updated 14 Feb 2023, Added 25 Feb 2022 ", FOR RENT: Relatively New and Standard Room Self Contain with Wardrobe at Chevron Lekki fo.. Read more ,,0 beds0 baths0 Toilets
Abule Oja Akoka Yaba Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 15 Nov 2022 ", FOR RENT: Lovely .. Read more ,,0 beds0 baths1 Toilets
Aguda(ogba) Ogba Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 12 Dec 2022 "," FOR RENT: Relatively New and Standard 2 Bedroom Flat Apartment With Prepaid Meter,Kitchen .. Read more ",,2 beds2 baths3 Toilets
Shomolu Shomolu Lagos,"350,000","  Updated 14 Feb 2023, Added 04 Mar 2022 "," FOR RENT: *To Let A very nice Roomself contain, Pay and pack in. Ground floor Enough .. Read more ",,0 beds0 baths0 Toilets
Ifako Ogba Ogba Lagos,"300,000/year","  Updated 14 Feb 2023, Added 12 Aug 2022 "," FOR RENT: Executive and Unique Room Self Contain Well Tiled, In Gated Compound Etc Off Col.. Read more ",,0 beds0 baths0 Toilets
Oke Ira Ogba Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Tastefully and Standard 2 Bedroom Flat Apartment With Modern Facilities Equipped.. Read more ,,2 beds2 baths3 Toilets
Omole Phase 2 Ojodu Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 06 Jan 2023 ", FOR RENT: *Just In *To Let Lovely 3bedroom duplex in omole phase 2 estate All rooms .. Read more ,Furnished,3 beds4 baths4 Toilets
Ifako Ogba Ogba Lagos,"500,000/year","  Updated 14 Feb 2023, Added 07 Jun 2022 ", FOR RENT: To Let Executive And Spacious Room self Contain in an Estate Off College Road.. Read more ,,0 beds0 baths0 Toilets
Aguda(ogba) Ogba Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 17 Dec 2022 ", FOR RENT: Newly Refurbished 2 Bedroom Flat Apartment With Modern Facilities Equipped In A .. Read more ,,2 beds2 baths3 Toilets
Isheri North Ojodu Lagos,"1,400,000/year","  Updated 14 Feb 2023, Added 10 Feb 2023 ", FOR RENT: 2 Bedroom Duplex. Isheri North GRA Lagos State. Opic Isheri Busstop #1.4M.. Read more ,Furnished,2 beds3 baths3 Toilets
Jora Estate At John Okafor Street Agungi Lekki Lagos,"900,000/year","  Updated 14 Feb 2023, Added 29 Jun 2022 ", FOR RENT: Decent Mini Flat at Jora Estate in John Okafor Street Agungi bus stop Lekki R.. Read more ,,0 beds1 baths1 Toilets
Ajayi Road Ogba Lagos,"500,000/year","  Updated 14 Feb 2023, Added 13 Jan 2023 ", FOR RENT: Comfortable and Sharp Mini Flat Apartment With Modern Facilities Equipped In A G.. Read more ,,1 beds0 baths0 Toilets
Josodat Soluyi Gbagada Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 05 Jan 2023 ", FOR RENT: Newly built 2 bedrooms up n ground flats both rooms ensuite with guest n modern .. Read more ,Newly Built,2 beds2 baths3 Toilets
Lekki Phase 1 Lekki Lagos,"3,400,000/year","  Updated 14 Feb 2023, Added 04 Oct 2022 ", FOR RENT: 30sqm shop to let in Lekki Phase 1. Rent: N3.4m/annum Service Charge: N2m in.. Read more ,,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"550,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: To ... Let. Lovely renovated MiniNflat with 2toilets @ off Ojodu Abiodun roa.. Read more ,Furnished,1 beds1 baths1 Toilets
Berger Ojodu Lagos,"400,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: *Just In *To Let Mini flat Location: ojodu Abiodun ojodu Berger Lagos .. Read more ,Furnished,1 beds1 baths1 Toilets
Surulere Lagos,"1,800,000/year","  Updated 14 Feb 2023, Added 02 Aug 2022 ", FOR RENT: JUST COMPLETED QUICK TO LET IN SURULERE Newly Built 2 bedroom flat wi.. Read more ,,0 beds0 baths0 Toilets
Millenuim Ups Gbagada Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 07 Jan 2023 ", FOR RENT: Just out 3 bedroom flat all rooms ensuit plus guest toilet 3.5m negotiable .. Read more ,,3 beds3 baths4 Toilets
Berger Ojodu Lagos,"600,000/year","  Updated 14 Feb 2023, Added 05 Feb 2023 ", FOR RENT: TO LET just in mini flat in Madonna estate. Ojodu Berger New house pay and .. Read more ,Furnished,1 beds1 baths1 Toilets
Benson Street Off Akerele Teslim Balogun Stadium Masha Surulere Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 26 May 2022 ", FOR RENT: Big Shop Space ALONE COMPOUND PRESENTLY USED FOR BUKKA EATERY AND CAN BE TURN WH.. Read more ,,0 beds0 baths0 Toilets
Morocco Shomolu Shomolu Lagos,"300,000/year","  Updated 14 Feb 2023, Added 24 Nov 2022 ", FOR RENT: Lovely .. Read more ,, beds baths1 Toilets
Off Estate Road Alapere Ketu Lagos,"400,000/year","  Updated 14 Feb 2023, Added 10 Feb 2023 "," FOR RENT: A super clean room self contain, very spacious, POP FINISHING, FITTED KITCHEN CA.. Read more ",,1 beds1 baths1 Toilets
Ayobo Alimosho Lagos,"400,000/year","  Updated 14 Feb 2023, Added 29 Nov 2022 "," FOR RENT: 2 bedroom at alaja ayobo, fenced gated floored compound, 2 toilet, kitchen cabi.. Read more ",,0 beds0 baths0 Toilets
Mende Maryland Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 08 Feb 2023 ", FOR RENT: Decent 2 bedroom for rent in Maryland mende. Price is 1.2m other charges follow .. Read more ,,2 beds2 baths2 Toilets
Olowora Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Tolet 3 bedroom flat at omole ph 2 extension.olowora #1.2m a yr rent.. Read more ,Furnished,3 beds4 baths4 Toilets
Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 09 Dec 2022 ", FOR RENT: Now available for inspection Hot Letting?? Tastefully Renovated Mini Flat I.. Read more ,,0 beds0 baths0 Toilets
Igbo Efon Lekki Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 03 Feb 2023 ", FOR RENT: Service Studio Apartment Wardrobe Balcony Modern bathroom and toilet Fitted.. Read more ,Serviced,1 beds1 baths1 Toilets
Ologolo Lekki Lagos,"39,000,000","  Updated 18 Feb 2023, Added 25 Jan 2023 ", FOR SALE: Fully furnished 1 bedroom mini flat is available for sale immediately at ologolo.. Read more,Newly Built,1 beds1 baths2 Toilets
Oke Ira Ogba Lagos,"450,000/year","  Updated 14 Feb 2023, Added 02 Sep 2022 ", FOR RENT: To - let !!! Newly built room self contain in estate Oke Ira Ogba with separate .. Read more ,,0 beds0 baths0 Toilets
Omole Phase 2 Ojodu Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 29 Nov 2022 ", FOR RENT: TO LET: 3BEDROOM SEMI DETACHED DUPLEX FOR RENT AT OMOLE PHASE 2 WITH 2 ROOM BQ V.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"12,000,000/year","  Updated 14 Feb 2023, Added 08 Feb 2023 ", FOR RENT: To let Luxury 5 bedroom all rooms ensuite duplex with a room bq and laundry .. Read more ,Newly Built,4 beds4 baths5 Toilets
Omole Phase 1 Ojodu Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 13 Oct 2022 ", FOR RENT: Lovely spacious mini flat with 2toilet full with pop big kitchen 1.3m net.. Read more ,,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 06 Jan 2023 "," FOR RENT: To Let Now N800k Renovated 3 bedroom flat with 2 toilets And a Bathroom, Per.. Read more ",,3 beds2 baths2 Toilets
Shangisha Kosofe Ikosi Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 09 Jan 2023 ", FOR RENT: *JUST OUT *RELATIVELY BRAND NEW & STANDARD 2BEDROOM FLAT IN A SERENE ENVIRONM.. Read more ,,2 beds2 baths3 Toilets
River Valley Estate Ojodu Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 31 Jan 2023 ", FOR RENT: letting letting a lovely 4 bedroom semi-detached duplex with tasteful finish.. Read more ,,4 beds4 baths5 Toilets
Ladlak Shomolu Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Newly built lovely 2 bedroom flat ladilack shomolu rent 1.3m and 1.5m annum .. Read more ,Newly Built,2 beds2 baths3 Toilets
Awolowo Way Ikeja Lagos,"400,000/year","  Updated 14 Feb 2023, Added 21 Jul 2022 ", FOR RENT: Shop.. Read more ,,0 beds0 baths0 Toilets
Collecge Road Ogba Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 ", FOR RENT: A 3 bedroom Flat At Off College Road Ogba in an Estate RENT 2.5M other charges .. Read more ,,3 beds3 baths4 Toilets
Abiodun Wright Avenue Off Cole/nnobi Street Via Kilo Axis Kilo Marsha Surulere Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 09 Jan 2023 ", FOR RENT: Fantastic 4units of 3bedroom Service Apartment Rent - 3.5million X 2years = 7.. Read more ,,3 beds3 baths4 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 18 Jan 2023 ", FOR RENT: *MAGODO PHASE2 PROPERTY TO LET* ======================= *Description* : Well .. Read more ,,4 beds4 baths5 Toilets
Bye Pass Ilupeju Ilupeju Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 12 Jan 2023 ", FOR RENT: Newly Built 2 & 3 Bedrooms Flat @ Ilupeju Lagos with amazing features; **Well.. Read more ,Newly Built,3 beds3 baths4 Toilets
At Lakeview Estate Off Ago Palace Way Isolo Lagos,"300,000/year","  Updated 14 Feb 2023, Added 12 Feb 2023 ", FOR RENT: Room self-contain at lake-view Estate Off Ago palace way okota isolo Rent: 30.. Read more ,,0 beds0 baths0 Toilets
Lekki Phase 1 Lekki Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 19 Dec 2022 ", FOR RENT: Luxury 5 Bedroom Fully Detached Duplex With Modern Facilities Equipped In A Secu.. Read more ,,5 beds5 baths6 Toilets
Allen Avenue Ikeja Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: To let: Lovely 3 bedroom flat Off Allen IKEJA 2.5million per annum Agreem.. Read more ,,3 beds3 baths4 Toilets
Berger Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 31 Jan 2023 ", FOR RENT: To Let Lovely 3 bedroom flat with all ensuite upstairs At Off Gbadamosi Stree.. Read more ,,3 beds3 baths3 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,800,000","  Updated 14 Feb 2023, Added 22 Aug 2022 ", FOR RENT: Newly Built Apartment 3Bed Flat Apartment (upstairs) With Front & Back .. Read more ,,0 beds0 baths0 Toilets
Olowora Ojodu Lagos,"400,000/year","  Updated 14 Feb 2023, Added 20 May 2022 ", FOR RENT: Mini flats behind Polaris bank olowoira junction.with prepaid meters. #400k.per .. Read more ,,0 beds0 baths0 Toilets
Oba Elegushi Housing Estate Lekki Lagos,"1,800,000/year","  Updated 14 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Nice first floor 3-bedroom flat with 1-Room boys quarter at Oba Elegushi Housing.. Read more ,,3 beds0 baths0 Toilets
Chevron Lekki Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 13 Jan 2023 "," FOR RENT: 4 Bedroom Semi-Detached Duplex for Rent 4 Bed, 4 Baths Chevron, Lekki, Lago.. Read more ",Newly Built,4 beds4 baths5 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 22 Jan 2023 ", FOR RENT: Description: Well-maintained 4-bedroom duplex with All room ensuite and guest to.. Read more ,,4 beds4 baths5 Toilets
Magodo Kosofe Ikosi Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 26 Oct 2022 ", FOR RENT: Four bedroom duplex in magodo isheri harmony zone C.Price 3.5m direct brief.. Read more ,,0 beds0 baths0 Toilets
Oluwaga Bus Stop Facing The Major Road Ipaja Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 11 Feb 2023 "," FOR RENT: MINI WAREHOUSE with marble tiles, 2 toilets, roller shottle, Arcoboard, fitted a.. Read more ",,0 beds0 baths0 Toilets
Victor Olaiya Street Aguda Surulere Lagos,"500,000/year","  Updated 14 Feb 2023, Added 30 Aug 2022 "," FOR RENT: Room Self-contained at Victor Olaiya str Peace Estate Aguda Surulere N500k, 1.. Read more ",,0 beds0 baths0 Toilets
Adebola Ojomu Street Off Brown Road Aguda Surulere Lagos,"600,000/year","  Updated 14 Feb 2023, Added 15 Oct 2022 ", FOR RENT: Mini flat upstairs at Adebola Ojomu Street Off Brown Road Aguda Surulere Pri.. Read more ,,0 beds1 baths1 Toilets
Pedro Shomolu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Olowora Ojodu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 24 Aug 2022 ", FOR RENT: Lovely standard 2bedroom all room Ensuite upstairs at olowo ira isheri 1.5m.. Read more ,,0 beds0 baths0 Toilets
Old Ikoyi Ikoyi Lagos,"12,000,000/year","  Updated 14 Feb 2023, Added 23 Jan 2023 "," FOR RENT: Location: Ikoyi Semi Direct brief: Luxury solid 3-bedroom flat plus bq, gy.. Read more ",ServicedNewly Built,3 beds3 baths4 Toilets
Ojodu Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 19 May 2022 "," FOR RENT: 4blocks of 3bedroom vacant possession, Off Ojodu Abiodun Road very close to Berg.. Read more ",,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"5,500,000/year","  Updated 14 Feb 2023, Added 13 Dec 2022 ", FOR RENT: JUST OUT FOR LEASE Lovely 4 Bedroom Semidetached Duplex In a well-secured .. Read more ,,4 beds4 baths5 Toilets
Isheri Kosofe Ikosi Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 29 Nov 2022 ", FOR RENT: Just out: To-let: 3-bedroom terrace duplex ensuite in greenfield estate Opic.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"15,000,000/year","  Updated 14 Feb 2023, Added 06 Feb 2023 "," FOR RENT: Commercial Or Residential 5 Bedroom Semi Detached Duplex For Rent Price: 15,00.. Read more ",Newly Built,5 beds5 baths6 Toilets
Mobolaji Bank Anthony Way Ikeja Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 23 Jun 2022 ", FOR RENT: LEASE INSTRUCTION: 3 NUMBERS OF STANDARD MINI FLAT AND 1ROOMSELF-CONTAIN IS NOW.. Read more ,,0 beds0 baths0 Toilets
Awolowo Way Ikeja Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 08 Sep 2022 ", FOR RENT: 130sqm on two floors on awolowo way Ikeja opposite Ikeja local govt.rent #7m eac.. Read more ,,0 beds0 baths0 Toilets
Lagos Ibadan Expressway Ikeja Lagos,"20,000,000/year","  Updated 14 Feb 2023, Added 08 Aug 2022 ", FOR RENT: PETROL FILLING STATIONS FOR LEASE IN DIFFERENT LOCATIONS. Pls inspection/cons.. Read more ,,0 beds0 baths0 Toilets
Abraham Adesanya Estate Ajah Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 05 Jul 2022 ", FOR RENT: Brand New luxury service 2bedroom flat with 24hours light at urban prime 1 estat.. Read more ,,0 beds0 baths0 Toilets
Ilasan Lekki Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 13 Sep 2022 ", FOR RENT: Beautiful Self contain Video Available Pet.. Read more ,,0 beds0 baths0 Toilets
Falomo Ikoyi Lagos,"3,100,000,000","  Updated 14 Feb 2023, Added 22 Sep 2022 ", FOR RENT: FRESH IKOYI JOINT VENTURE @BOURDILLON For CASH READY DEVELOPER Dealing with t.. Read more ,,0 beds0 baths0 Toilets
Banana Island Ikoyi Lagos,"900,000,000","  Updated 20 Feb 2023, Added 20 Nov 2022 ", FOR SALE: DIRECT INSTRUCTION FROM THE OWNER FOR SALE: LOCATION: BANANA ISLAND EST.. Read more,Newly Built,5 beds5 baths6 Toilets
7/8 Bus Stop Ajao Estate Isolo Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 20 Aug 2022 "," FOR RENT: TO LET IN AJAO ESTATE. A WAREHOUSE UNDER DECKING WITH OFFICE. GOOD FOR, LOGI.. Read more ",,0 beds0 baths0 Toilets
Lekki Scheme 2 Ajah Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 "," FOR RENT: Inspection Fee: N1,500 TP: N2,400,000.. Read more ",,2 beds2 baths3 Toilets
Sangotedo Ajah Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 08 Nov 2022 "," FOR RENT: Newly Built 2 Bedroom Flat For Rent Price: 1,500,000 Caution: 150,000 Agency:.. Read more ",,0 beds0 baths0 Toilets
Magodo Kosofe Ikosi Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 27 Oct 2022 "," FOR RENT: To let: Standard & Tastefully finished Mini flat with pop finished, water he.. Read more ",,0 beds0 baths0 Toilets
Akinajo Ajuwon Ojodu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 26 Aug 2022 ", FOR RENT: Lovely& Tastefully 6Bedroom Duplex at Akinajo Ajuwon not far from alagb.. Read more ,,0 beds0 baths0 Toilets
"Orchid Road, Lekki, Lekki Lagos","3,000,000/year","  Updated 14 Feb 2023, Added 31 Jan 2023 "," FOR RENT: Brand New 3 Bedroom Terrace Duplex For Rent Price: 3,000,000 Caution: 300,000 .. Read more ",Serviced,3 beds3 baths4 Toilets
Lekki Phase 1 Lekki Lagos,"6,500,000/year","  Updated 14 Feb 2023, Added 07 Jan 2023 ", FOR RENT: Luxury 3-bedroom maisonette is available To-Let Off Hakeem Dickson Lekki phase.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Ayobo Ipaja Lagos,"500,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 "," FOR RENT: Newly built 2bedroom at abiola estate ayobo, room ensuilts, pop, kitchen cabinet.. Read more ",,0 beds0 baths0 Toilets
Onipan Ikorodu Road(ilupeju) Ilupeju Lagos,"700,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Ojodu Lagos,"900,000/day","  Updated 14 Feb 2023, Added 18 May 2022 ", FOR RENT: lovely spacious 3bedroom all rooms ensulte down stairs big kitchen at ojodu off .. Read more ,,0 beds0 baths0 Toilets
Berger Ojodu Lagos,"900,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 ", FOR RENT: 3 bedroom flat at yakoyo ojodu berger going for 900k.. Read more ,Furnished,3 beds3 baths3 Toilets
Banana Island Ikoyi Lagos,"550,000,000/year","  Updated 14 Feb 2023, Added 11 Jan 2023 ", FOR RENT: Luxury 4 bedroom semi-detached duplex 2nd avenue banana island Price ; 550m .. Read more ,Newly Built,4 beds4 baths5 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"11,000,000/year","  Updated 14 Feb 2023, Added 07 Jan 2023 ", FOR RENT: Brand new 5 bedroom detached duplex Brand new house. All ensuite. Car .. Read more ,Newly Built,5 beds5 baths6 Toilets
Olowora Kosofe Ikosi Lagos,"1,400,000/year","  Updated 14 Feb 2023, Added 07 Jun 2022 ", FOR RENT: Two bedrooms flat at back of school Olowora 1.4m per year.. Read more ,,0 beds0 baths0 Toilets
Opebi Ikeja Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Just out to let 6bedroom duplex going for 6m at opebi ikeja for office use .. Read more ,, beds baths Toilets
Sanya Street Aguda Surulere Lagos,"350,000/year","  Updated 14 Feb 2023, Added 15 Sep 2022 ", FOR RENT: Room Selfcons at Aguda Surulere Lagos Rent: 350k 300k and 250k Note: Con.. Read more ,,0 beds1 baths1 Toilets
Omole Phase 2 Ojodu Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 05 Oct 2022 ", FOR RENT: Self compound 3 Bedroom Flat in with 2 Room BQ and a 2 Bedroom Security House wi.. Read more ,,0 beds0 baths0 Toilets
Lekki Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 10 Oct 2022 "," FOR RENT: Well Design and Spacious Room Self Contain With Modern Facilities Equipped, All .. Read more ",,0 beds0 baths0 Toilets
Ikeja Gra Ikeja Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 04 Feb 2023 ", FOR RENT: 4 bed room duplex with BQ ikeja GRA rent 10m Alone in the compound Chdr pul.. Read more ,,4 beds4 baths5 Toilets
Off Agidigbi Road Ogunnusi Road Omole Phase 1 Berger Ojodu Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 12 Jun 2022 ", FOR RENT: 24rooms at bar and lounge with swimming pool at ogunusi 2m per month minimum of.. Read more ,FurnishedServiced, beds baths Toilets
Sangotedo Ajah Lagos,"1,100,000/year","  Updated 14 Feb 2023, Added 03 Feb 2023 ", FOR RENT: 2 Bedroom En-suite Apartment in an Estate Features +24 Hours security +Pre.. Read more ,Serviced,2 beds2 baths3 Toilets
