Location,Price_Period,Date_Added_Updated,Description,Serviced,Bed_Bath_Toilet
Berger Ojodu Lagos,"500,000/year","  Updated 14 Feb 2023, Added 08 Dec 2022 ", FOR RENT: To let Double shop along Ogunnusi Road close to Omole phase1 in a Building Ojod.. Read more ,,0 beds0 baths0 Toilets
Ilaje Ajah Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 25 Jan 2023 ", FOR RENT: A minimum of 5years Listening to Offers.. Read more ,,0 beds0 baths0 Toilets
Ikate Lekki Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 27 Jan 2023 ", FOR RENT: *SEMI-DIRECT BRIEF -FOR RENT *IKATE LEKKI *NEWLY BUILT 2 BEDROOM FLAT + SWIM.. Read more ,Newly Built,2 beds2 baths3 Toilets
Osborne 1 Ikoyi Lagos,"7,500,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: TO LET 3 BEDROOM FLAT WITH A BQ LOCATION: OSBORNE PHASE 1 PROPERTY DES.. Read more ,Serviced,3 beds3 baths4 Toilets
Alagomeji Yaba Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths2 Toilets
Ogudu Orike Ogudu Lagos,"1,300,000","  Updated 14 Feb 2023, Added 12 Sep 2022 "," FOR RENT: A fantastic Tastefully finished, and Very Spacious 2bedroom flat, and 3bedroom .. Read more ",, beds baths Toilets
Estate Phase 2 Gbagada Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 04 Feb 2023 "," FOR RENT: *Inspections 10am today Friday, Company leaves by 12* A Modern Cosy 3 bedr.. Read more ",,3 beds4 baths4 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 ", FOR RENT: TO LET TO LET 3 BEDROOM FLAT 2.5 MILLION AND 2 BEDROOM FLAT 2 MILLION .. Read more ,Furnished,2 beds3 baths3 Toilets
Ogudu Lagos,"700,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Miniflat inside a mini estate at ogudu orioke for 700k yearly rent only other ch.. Read more ,,1 beds1 baths1 Toilets
Ikota Gra Ikota Lekki Lagos,"3,500,000/year","  Updated 18 Feb 2023, Added 07 Dec 2022 ", FOR RENT: Luxury 4 Bedroom Duplex available for rent at Ikota GRA Lekki Lagos. Features.. Read more,,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"7,500,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 ", FOR RENT: 4 BEDROOM/FOR RENT/7.5M/OSAPA 4 BEDROOM SEMI DETACHED DUPLEX WITH BQ WITHIN A .. Read more ,Newly Built,4 beds4 baths5 Toilets
Ogudu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 04 Aug 2022 "," FOR RENT: Executive mini flat Duplex rent 1.5m (2 years) with POP , Clean water,Car park,n.. Read more ",Newly Built,0 beds0 baths0 Toilets
Abule Oja Yaba Lagos,"750,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 "," FOR RENT: Brand New Fully Serviced selfcon With Kitchen Cabinets, POP Finishing, Sceeded .. Read more ",ServicedNewly Built,1 beds1 baths1 Toilets
Oniru Victoria Island Lagos,"3,800,000/year","  Updated 14 Feb 2023, Added 06 Dec 2022 ", FOR RENT: Very clean 2 Bedroom apartment .. Read more ,,0 beds0 baths0 Toilets
Ikorodu Road(ilupeju) Ilupeju Lagos,"850,000/year","  Updated 14 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Harmony Estate Ifako Gbagada Gbagada Lagos,"2,000,000/year","  Updated 14 Feb 2023, Added 23 Jan 2023 ", FOR RENT: Fresh Letting Decent 3 bedrooms ground flat all rooms ensuite with guest toi.. Read more ,,3 beds3 baths4 Toilets
Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 21 Jan 2023 ", FOR RENT: 3 BEDROOM TERRACE DUPLEX AT ORCHID FOR RENT Amenities Fitted Kitchen POP ce.. Read more ,Newly Built,3 beds4 baths4 Toilets
Vgc Lekki Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 09 Feb 2023 ", FOR RENT: 4 Bedroom detached house with 3 rooms bq for rent at Victoria Garden City Estate.. Read more ,,4 beds5 baths5 Toilets
Blue House Area After Leadfort Gate School Awoyaya Ajah Lagos,"700,000/year","  Updated 14 Feb 2023, Added 11 Feb 2023 ", FOR RENT: Newly built mini flat with modern facilities built in a secured area .. Read more ,Newly Built,1 beds2 baths2 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"8,000,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 ", FOR RENT: *To Let : Newly Renovated 5 bedroom Fully Detached Duplex with 2rooms BQ at Mago.. Read more ,,5 beds5 baths6 Toilets
Old Ikoyi Ikoyi Lagos,"12,000,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 ", FOR RENT: 3 bedroom Flat / Apartment for rent Mobolaji Johnson Old Ikoyi Ikoyi Lagos.. Read more ,Serviced,3 beds3 baths4 Toilets
Osapa London Lekki Lagos,"4,000,000/year","  Updated 16 Feb 2023, Added 04 Jan 2023 ", FOR RENT: Luxury 4 Bedroom duplex available for rent at Osapa Lekki Lagos. Features: A.. Read more,Newly Built,4 beds4 baths5 Toilets
Agungi Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 15 Jan 2023 "," FOR RENT: A lovely spacious 3 bedroom flat inside a well secured estate at Agungi, All ro.. Read more ",,3 beds4 baths4 Toilets
Magodo Gra Phase 2 Kosofe Ikosi Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 24 Nov 2022 ", FOR RENT: Letting Luxury Finishing 4-BedRoom Fully Detached House with BQ Ren.. Read more ,,0 beds0 baths0 Toilets
Oniru Victoria Island Lagos,"10,000,000/year","  Updated 14 Feb 2023, Added 24 Dec 2022 ", FOR RENT: meackabypropertiesrent FOR RENT 4 BEDROOM TERRACE DUPLEX WITH ONE BQ in a.. Read more ,ServicedNewly Built,4 beds4 baths5 Toilets
Akoka Yaba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 "," FOR RENT: *To Let* DIRECT BRIEF Newly Built Roomself contain @ Pako, Akoka Yaba Lagos .. Read more ",Newly Built,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Old Ikoyi Ikoyi Lagos,"14,000,000/year","  Updated 14 Feb 2023, Added 16 Dec 2022 ", FOR RENT: Luxury 3-Bedroom apartment with a BQ located in Old Ikoyi. Rent: N14million (.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Jakande Lekki Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Commercial property office space @ jakande beside ShopRite Lekki Lagos .. Read more ,,0 beds0 baths1 Toilets
Oniru Victoria Island Lagos,"120,000,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: FOR SALE @ ONIRU *3 BEDROOMS FLAT WITH BQ •Swimming pool •Cinema.. Read more ,Serviced,3 beds3 baths4 Toilets
"Adepoju Drive Lekki Phase 2 Off Abraham Adesanya Road, Lekki Phase 2 Lekki Lagos","3,000,000/year","  Updated 14 Feb 2023, Added 09 Jan 2023 "," FOR RENT: A luxury and executive 3 bedroom terraced Duplex, super serene neighborhood ,jus.. Read more ",Furnished,3 beds4 baths4 Toilets
Adeniyi Jones Ikeja Lagos,"125,000,000","  Updated 19 Feb 2023, Added 26 Sep 2022 ", FOR SALE: Brand new exquisite 4 bedroom semi detached duplex in Adeniyi jones price is 125.. Read more,,0 beds0 baths0 Toilets
Off Emma Abimbola Street Lekki Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 ", FOR RENT: Spacious self-serviced 4 bedroom terrace duplex with a bq fully fitted with A/Cs.. Read more ,,4 beds4 baths5 Toilets
"Deras Court, Greenville Estate Osapa London Lekki Lagos","4,000,000/year","  Updated 14 Feb 2023, Added 13 Dec 2022 "," FOR RENT: AT Deras Court, Grenville Estate, OSAPA LONDON. It's 4 bedroom Duplex with 2 big.. Read more ",ServicedNewly Built,4 beds4 baths5 Toilets
Pedro Shomolu Shomolu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 06 Jun 2022 ", FOR RENT: Spacious .. Read more ,Newly Built,0 beds0 baths0 Toilets
Ogba College Road Aguda(ogba) Ogba Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 06 Jan 2023 ", FOR RENT: Executive three bedroom flat at new oko oba abule egba Eniola estate with prepai.. Read more ,FurnishedNewly Built,2 beds3 baths3 Toilets
Close To Sky Mall Olokonla Ajah Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 16 Jan 2023 ", FOR RENT: Luxury 2 Bedroom All En-suite Apartment. Features +All Rooms ensuite +lnter.. Read more ,ServicedNewly Built,2 beds2 baths3 Toilets
Ogudu Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 27 Jan 2023 ", FOR RENT: *Room self contain *Ogudu GRA 1.3m.. Read more ,,0 beds0 baths0 Toilets
Badore Ajah Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 10 Feb 2023 ", FOR RENT: A luxurious 4 bedroom terrace duplex in a serene estate! .. Read more ,,4 beds0 baths0 Toilets
Alagomeji Yaba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Sangotedo Ajah Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 25 Oct 2022 ", FOR RENT: Brand New Shop Facing Expressway Features +Personal toilet per shop +Runnin.. Read more ,ServicedNewly Built,0 beds0 baths1 Toilets
Admiralty Road Lekki Phase 1 Lekki Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 24 Dec 2022 ", FOR RENT: For Letting/Lease 4bedroom semi detached duplex all rooms en-suite with visitor.. Read more ,,4 beds4 baths5 Toilets
Ago Palace Okota Lagos,"1,400,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Standard 3bedroom flat located in Ago Palace way... Read more ,,3 beds3 baths4 Toilets
Parkview Estate Ikoyi Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR RENT: FOR RENT: Nicely Finished & Serviced 3 Bedroom Terrace House with Boy's Quarter .. Read more,Serviced,3 beds3 baths4 Toilets
Obawole Ogba Lagos,"900,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 ", FOR RENT: Nice mini flat at kay-farm estate obawole for 900k per annum good neighborhood g.. Read more ,,0 beds0 baths0 Toilets
At Water Corporation Drive Oniru Victoria Island Lagos,"240,000,000/year","  Updated 14 Feb 2023, Added 24 Nov 2022 "," FOR RENT: 1.) 3Acres (12,000SQM) OF BARELAND AT WATER CO-OPERATION DRIVE, ONIRU VI FOR L.. Read more ",,0 beds0 baths0 Toilets
Alcove Estate Alagomeji Yaba Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 05 May 2022 ", FOR RENT: Just Out A very spacious serviced 3 bedroom flat @ alcove Estate Alagomeji Ya.. Read more ,,0 beds0 baths0 Toilets
Idado Lekki Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 13 Jan 2023 "," FOR RENT: A lovely 2 bedroom duplex inside a well secured estate at Idado, Detached duple.. Read more ",,2 beds3 baths3 Toilets
Osapa London Lekki Lagos,"4,000,000/year","  Updated 14 Feb 2023, Added 09 Jan 2023 ", FOR RENT: TASTEFULLY FINISHED 3-BEDROOM APARTMENT! Price: 4m per annum Other Charges.. Read more ,ServicedNewly Built,3 beds3 baths4 Toilets
Ilaje Ajah Lagos,"3,000,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 "," FOR RENT: Inspection Fee: N1,500 TP: N3,900,000.. Read more ",Newly Built,4 beds4 baths5 Toilets
Ibeshe Ikorodu Lagos,"250,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 "," FOR RENT: 1 bedroom Flat / Apartment for rent Ibelefun Estate, Ibeshe Ikorodu Lagos.. Read more ",Furnished,1 beds1 baths1 Toilets
Soluyi Gbagada Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 28 Jan 2023 ", FOR RENT: *Just Out* Modern 4 bedrooms semi detached duplex (No BQ) **All rooms en.. Read more ,,4 beds5 baths5 Toilets
Ikota Lekki Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 06 Feb 2023 ", FOR RENT: It comes with security quarters in a serene environment .. Read more ,,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"4,000,000/year","  Updated 16 Feb 2023, Added 04 Jan 2023 ", FOR RENT: Luxury 4 Bedroom duplex available for rent at Osapa Lekki Lagos. Features: A.. Read more,Newly Built,4 beds4 baths5 Toilets
Ago Palace Okota Lagos,"600,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: Newly Build Executive Room self contain Apartment Upstairs.. Read more ,FurnishedNewly Built,0 beds0 baths0 Toilets
Akoka Yaba Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds2 baths2 Toilets
Omole Phase 2 Ojodu Lagos,"1,200,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 ", FOR RENT: To let 3bedroom flat at olowora omole phase 2 extension 1.2m.. Read more ,,0 beds0 baths0 Toilets
Off Admiralty Way Lekki Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: Location : Lekki phase 1 Luxury 3 bedroom all rooms en-suite maisonette duple.. Read more ,,3 beds3 baths4 Toilets
Omole Phase 1 Ojodu Lagos,"5,000,000/year","  Updated 14 Feb 2023, Added 21 Jan 2023 ", FOR RENT: lovely well renovated standard 5 bedroom duplex with Mini flat bq @ omole phas.. Read more ,Newly Built,5 beds baths Toilets
Ifako Gbagada Gbagada Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 17 Jan 2023 ", FOR RENT: 4 bedroom House for rent Glory Estate Ifako-gbagada Gbagada Lagos.. Read more ,,4 beds4 baths5 Toilets
Ikota Lekki Lagos,"4,500,000/year","  Updated 14 Feb 2023, Added 03 Feb 2023 ", FOR RENT: 4 bedroom semi detached duplex in Westend estate ikota county road.. Read more ,Newly Built,4 beds4 baths5 Toilets
Onike Yaba Lagos,"1,300,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Spacious and lovely .. Read more ,Newly Built,2 beds3 baths3 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 12 Feb 2023 ", FOR RENT: Spacious Two bedrooms flat for rent at magodo isheri. Back of Tob plaza. All ro.. Read more ,,2 beds2 baths3 Toilets
Lekki Lagos,"1,950,000/year","  Updated 14 Feb 2023, Added 25 Jan 2023 ", FOR RENT: *JUST OUT!!!! *DIRECT BRIEFS *FRESH OUT *LUXURY ROOM IN A 4 BEDROOM SHARED.. Read more ,FurnishedServicedNewly Built,1 beds1 baths1 Toilets
Fadeyi Fadeyi Shomolu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 19 Oct 2022 "," FOR RENT: Newly Built Well ventilated and Spacious Miniflat at FADEYI, (SHOMOLU LAGOS SIDE.. Read more ",Newly Built,0 beds0 baths0 Toilets
Ikota Lekki Lagos,"3,000,000","  Updated 14 Feb 2023, Added 20 Dec 2022 ", FOR RENT: Newly built 3 bedroom terrace duplex in a new serviced estate by VGC. It is full.. Read more,ServicedNewly Built,3 beds3 baths4 Toilets
Off Chief Collins Lekki Lagos,"6,000,000/year","  Updated 14 Feb 2023, Added 22 Jan 2023 "," FOR RENT: To let Spacious 4 Bedroom Semi Detached duplex with a maids room , all rooms .. Read more ",,4 beds4 baths5 Toilets
Osapa London Lekki Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 30 Jan 2023 "," FOR RENT: Newly built and well-finished 4 bedroom terrace duplex with fitted kitchen, all .. Read more ",FurnishedServicedNewly Built,4 beds4 baths4 Toilets
Bajulaiye Shomolu Lagos,"400,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Ajayi Road Ogba Lagos,"700,000/year","  Updated 14 Feb 2023, Added 05 Feb 2023 ", FOR RENT: Relatively New and Standard Mini Flat Apartment With Modern Facilities Equipped .. Read more ,,1 beds0 baths0 Toilets
Shomolu Lagos,"900,000/year","  Updated 14 Feb 2023, Added 27 Jan 2023 "," FOR RENT: *Just Out Exquisitely finished standard, newly built mini flat with kitchen .. Read more ",Newly Built,1 beds2 baths2 Toilets
After Awoyaya Eputu Ibeju Lekki Lagos,"1,000,000/year","  Updated 14 Feb 2023, Added 11 Feb 2023 ", FOR RENT: Newly built two bedroom flat with modern facilities in a secured area of Eputu. .. Read more ,Newly Built,2 beds2 baths2 Toilets
Chevron Lekki Lagos,"900,000/year","  Updated 14 Feb 2023, Added 10 Feb 2023 "," FOR RENT: Brand New shared Apartment comes with swimming pool ,and 24 hours light .it's a .. Read more ",,1 beds1 baths1 Toilets
Ikate Lekki Lagos,"12,900,000/year","  Updated 14 Feb 2023, Added 26 Jan 2023 "," FOR RENT: 215sqm Office space available to let at Ikate, Lekki. 1. 215sqm @ 60k per sqm.. Read more ",,0 beds0 baths0 Toilets
Magodo Gra Phase 1 Ojodu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 23 Jan 2023 ", FOR RENT: *TO LET* Mini flat at Adebiyi Street Magodo Phase 1 via Isheri. 2 Toliets upsta.. Read more ,Furnished,1 beds2 baths2 Toilets
Parkview Estate Ikoyi Lagos,"10,000,000/year","  Updated 19 Feb 2023, Added 08 Feb 2023 ", FOR RENT: FOR RENT: Nicely Finished & Serviced 3 Bedroom Terrace House with Boy's Quarter .. Read more,Serviced,3 beds3 baths4 Toilets
Jakande Lekki Lagos,"600,000/year","  Updated 14 Feb 2023, Added 19 Jan 2023 "," FOR RENT: Ground floor shop at jakande first gate, lekki Lagos. Rent #600k Agency #60k .. Read more ",,0 beds0 baths Toilets
Bajulayi Shomolu Lagos,"700,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,2 beds1 baths1 Toilets
Freedom Estate Igbogbo Ikorodu Lagos,"120,000/year","  Updated 14 Feb 2023, Added 02 Feb 2023 ", FOR RENT: Rent:-120k A&C:-60k.. Read more ,,1 beds1 baths1 Toilets
Thomas Estate Ajah Lagos,"1,500,000/year","  Updated 14 Feb 2023, Added 14 Jan 2023 ", FOR RENT: A clean 2 bedroom flat in a serene environment Thomas estate... Read more ,,2 beds2 baths2 Toilets
Off Admirathy Way Lekki Phase 1 Lekki Lagos,"7,000,000/year","  Updated 14 Feb 2023, Added 08 Jan 2023 ", FOR RENT: open space measuring 50sqmt and 60sqmt ground floor 7m and 8.5m.. Read more ,,0 beds0 baths0 Toilets
Off Adetola Road Aguda Surulere Lagos,"450,000/year","  Updated 14 Feb 2023, Added 30 Nov 2022 ", FOR RENT: Room Selfcon Off Adetola Road at Aguda Surulere Rent: N450k N350k availa.. Read more ,,0 beds0 baths0 Toilets
Close To Yaba Tech Abule Ijesha Yaba Lagos,"600,000/year","  Updated 14 Feb 2023, Added 30 Jun 2022 "," FOR RENT: Serviced roomself with pop,Fitted kitchen etc...... Read more ",,0 beds0 baths0 Toilets
Badore Ajah Lagos,"700,000/year","  Updated 14 Feb 2023, Added 01 Feb 2023 ", FOR RENT: A standard two bedroom flat in an estate! Eric .. Read more ,,2 beds0 baths0 Toilets
Badore Ajah Lagos,"800,000/year","  Updated 14 Feb 2023, Added 20 Jan 2023 ", FOR RENT: A standard mini flat in an estate! Eric .. Read more ,,0 beds0 baths0 Toilets
Yakoyo Alagbole Ojodu Lagos,"800,000/year","  Updated 14 Feb 2023, Added 25 Jan 2023 ", FOR RENT: Brand new 2 bedroom flat for rent At Akute Axis 800k per Annum Features Water.. Read more ,,2 beds0 baths0 Toilets
Badore Ajah Lagos,"350,000/year","  Updated 14 Feb 2023, Added 27 Jan 2023 ", FOR RENT: A standard shared apartment in an estate! Ike .. Read more ,,0 beds0 baths0 Toilets
Thera Peace Zone Estate Sangotedo Ajah Lagos,"2,000,000/year",  Added 17 Feb 2023 , FOR RENT: Available Now! SARAH'S PARADISE APARTMENT Impeccable Brand New 2 Bedroom Fu.. Read more,FurnishedServicedNewly Built,2 beds2 baths3 Toilets
Abraham Adesanya Estate Ajah Lagos,"2,500,000/year","  Updated 14 Feb 2023, Added 07 Jan 2023 ", FOR RENT: newly built serviced 2bedroom terrace duplex with 24hours light for rent around .. Read more ,,2 beds3 baths3 Toilets
Fagbile Estate By Bucknor Estate Bucknor Isolo Lagos,"400,000/year","  Updated 14 Feb 2023, Added 15 Jun 2022 ", FOR RENT: Smart looking mini flat for a decent working class person or business man.. Read more ,,0 beds0 baths0 Toilets
Isheri By Bucknor Estate Close To Bstop Bucknor Isolo Lagos,"500,000/year","  Updated 14 Feb 2023, Added 29 Jan 2023 ", FOR RENT: Newly built MinI flat upstairs with private staircase .. Read more ,Newly Built,0 beds0 baths0 Toilets
Chevron Lekki Lagos,"900,000/year","  Updated 14 Feb 2023, Added 10 Feb 2023 "," FOR RENT: *(A): SHARED APARTMENT @VAN DANIELS, ORCHID ROAD. *(i) Rooms Up: 800k & 900k.. Read more ",,1 beds1 baths1 Toilets
Ilaje Bariga Lagos,400/year,"  Updated 14 Feb 2023, Added 10 Feb 2023 ", FOR RENT: 1 bedroom Flat / Apartment for rent Ilaje Bariga Lagos.. Read more ,FurnishedNewly Built,1 beds1 baths1 Toilets
Fola Agoro Yaba Lagos,"500,000/year","  Updated 14 Feb 2023, Added 24 Jan 2023 ", FOR RENT: Lovely .. Read more ,Newly Built,1 beds1 baths1 Toilets
Ogombo Ajah Lagos,"1,600,000/year","  Updated 14 Feb 2023, Added 16 Dec 2022 "," FOR RENT: Inspection Fee: N1,000 TP: N2,200,000.. Read more ",Newly Built,3 beds3 baths4 Toilets
"Greenleaf Estate, Olu Odo, Ebute Ikorodu Lagos","650,000/year","  Updated 14 Feb 2023, Added 03 Feb 2023 "," FOR RENT: 3 bedroom Flat / Apartment for rent Greenleaf Estate, Olu Odo, Ebute Ikorodu Lag.. Read more ",Furnished,3 beds4 baths4 Toilets
Magodo Kosofe Ikosi Lagos,"3,500,000/year","  Updated 14 Feb 2023, Added 03 Nov 2022 ", FOR RENT: A Gigantic MAGODO PHASE1 ESTATE 4 bedroom duplex on two floors with ample parki.. Read more ,,0 beds0 baths0 Toilets
Ajao Estate Isolo Lagos,"120,000,000","  Updated 19 Feb 2023, Added 12 Sep 2022 "," FOR SALE: NEWLY BUILT 4 BEDROOM TERRACE DUPLEX, 2-ROOMS BQ, ALL ROOMS ENSUIT, POP CEILING,.. Read more",,4 beds0 baths0 Toilets
